208;25144
209;25293
210;25571
211;25685
239;29228
238;29120
237;29076
236;29026
235;28994
234;28936
233;28830
232;28591
231;28480
230;28316
229;28277
228;28172
227;28010
226;27802
225;27730
224;27391
254;31212
255;31328
252;30994
253;31154
250;30680
251;30935
248;30327
249;30507
246;29986
247;30221
244;29781
245;29853
242;29467
243;29619
240;29255
241;29409
275;33682
274;33588
273;33368
272;33290
279;34040
278;33915
277;33789
276;33763
283;34716
282;34543
281;34433
280;34211
287;35110
286;34976
285;34938
284;34848
258;31615
259;31714
256;31373
257;31540
262;32054
263;32166
260;31785
261;32029
266;32493
267;32541
264;32308
265;32348
270;33033
271;33140
268;32730
269;32869
305;37564
304;37471
307;37732
306;37717
309;38251
308;38089
311;38500
310;38325
313;38614
312;38559
315;38779
314;38737
317;38998
316;38970
319;39355
318;39075
288;35246
289;35389
290;35598
291;35753
292;35807
293;35980
294;36043
295;36193
296;36368
297;36408
298;36578
299;36696
300;36851
301;37002
302;37193
303;37343
343;43313
342;43195
341;42986
340;42846
339;42735
338;42622
337;42533
336;42501
351;44094
350;43995
349;43882
348;43798
347;43741
346;43651
345;43511
344;43380
326;40835
327;41034
324;40263
325;40415
322;39921
323;40148
320;39529
321;39647
334;42257
335;42396
332;41957
333;42129
330;41742
331;41898
328;41396
329;41428
373;46369
372;46211
375;46537
374;46394
369;45845
368;45624
371;46144
370;45922
381;47171
380;47128
383;47377
382;47305
377;46888
376;46617
379;46984
378;46956
356;44533
357;44610
358;44684
359;44709
352;44188
353;44252
354;44360
355;44439
364;45257
365;45322
366;45360
367;45399
360;44850
361;45054
362;45126
363;45231
410;50926
411;50958
408;50744
409;50850
414;51526
415;51818
412;51332
413;51369
402;49989
403;50227
400;49775
401;49903
406;50540
407;50717
404;50261
405;50417
395;49163
394;48979
393;48729
392;48690
399;49579
398;49485
397;49437
396;49283
387;47855
386;47759
385;47580
384;47425
391;48483
390;48392
389;48262
388;47975
440;54818
441;54914
442;55010
443;55270
444;55347
445;55378
446;55482
447;55567
432;53766
433;53879
434;54002
435;54038
436;54336
437;54345
438;54480
439;54678
425;52814
424;52769
427;53133
426;53037
429;53490
428;53307
431;53624
430;53587
417;52056
416;51994
419;52271
418;52139
421;52341
420;52305
423;52568
422;52488
478;59530
479;59622
476;59294
477;59435
474;58942
475;59106
472;58688
473;58796
470;58533
471;58637
468;58237
469;58342
466;58025
467;58146
464;57796
465;58002
463;57716
462;57657
461;57570
460;57347
459;57242
458;57089
457;56915
456;56751
455;56667
454;56549
453;56311
452;56245
451;56194
450;56055
449;55913
448;55715
508;63191
509;63226
510;63346
511;63434
504;62774
505;62891
506;63054
507;63122
500;62223
501;62384
502;62452
503;62565
496;61760
497;61973
498;62052
499;62100
493;61383
492;61311
495;61669
494;61594
489;60970
488;60949
491;61186
490;61124
485;60498
484;60398
487;60898
486;60690
481;59806
480;59707
483;60000
482;59912
550;67816
551;67926
548;67575
549;67698
546;67378
547;67428
544;67173
545;67219
558;68643
559;68665
556;68398
557;68518
554;68251
555;68286
552;68156
553;68161
567;69631
566;69524
565;69403
564;69367
563;69242
562;69045
561;68955
560;68833
575;70303
574;70170
573;70112
572;70103
571;69964
570;69829
569;69795
568;69734
516;63986
517;64049
518;64110
519;64193
512;63555
513;63589
514;63699
515;63906
524;64778
525;64834
526;64998
527;65075
520;64336
521;64491
522;64592
523;64682
533;65720
532;65568
535;65999
534;65863
529;65241
528;65178
531;65528
530;65357
541;66573
540;66473
543;67000
542;66656
537;66128
536;66070
539;66295
538;66189
610;74635
611;74788
608;74301
609;74486
614;75021
615;75322
612;74821
613;74943
618;75666
619;75736
616;75504
617;75612
622;76171
623;76312
620;75960
621;76041
627;76855
626;76749
625;76501
624;76454
631;77606
630;77260
629;77041
628;76904
635;78295
634;78099
633;78052
632;77839
639;78939
638;78921
637;78536
636;78481
576;70323
577;70440
578;70702
579;70854
580;70958
581;71124
582;71146
583;71244
584;71387
585;71404
586;71614
587;71737
588;71780
589;71943
590;71986
591;72074
593;72308
592;72200
595;72618
594;72530
597;72901
596;72819
599;73118
598;72977
601;73320
600;73235
603;73578
602;73454
605;73964
604;73710
607;74207
606;74095
687;86197
686;86110
685;85873
684;85826
683;85601
682;85498
681;85183
680;84964
679;84631
678;84488
677;84442
676;84258
675;84045
674;84011
673;83890
672;83743
702;88126
703;88328
700;87839
701;88011
698;87612
699;87693
696;87453
697;87525
694;87085
695;87204
692;86819
693;86974
690;86508
691;86628
688;86246
689;86350
653;81053
652;80908
655;81341
654;81103
649;80396
648;80302
651;80723
650;80579
645;79936
644;79690
647;80218
646;80054
641;79234
640;78986
643;79521
642;79361
668;83160
669;83415
670;83441
671;83674
664;82427
665;82586
666;82893
667;83019
660;81988
661;82058
662;82298
663;82340
656;81591
657;81767
658;81790
659;81969
747;94717
746;94553
745;94407
744;94371
751;95131
750;95040
749;94985
748;94773
739;93477
738;93414
737;93149
736;92951
743;94159
742;93975
741;93775
740;93593
762;96712
763;96882
760;96371
761;96519
766;97250
767;97382
764;96995
765;97150
754;95543
755;95581
752;95242
753;95330
758;96240
759;96352
756;95909
757;96118
713;89759
712;89643
715;89993
714;89937
717;90459
716;90068
719;90685
718;90656
705;88522
704;88429
707;88891
706;88663
709;89070
708;88959
711;89251
710;89155
728;91921
729;92134
730;92256
731;92408
732;92509
733;92591
734;92687
735;92824
720;90948
721;91130
722;91199
723;91396
724;91468
725;91540
726;91622
727;91850
821;104735
820;104625
823;104862
822;104810
817;104268
816;103994
819;104471
818;104435
829;106015
828;105881
831;106531
830;106271
825;105104
824;105001
827;105624
826;105265
804;102393
805;102564
806;102721
807;102774
800;101774
801;101881
802;102111
803;102146
812;103426
813;103477
814;103655
815;103879
808;102901
809;103087
810;103179
811;103237
791;100610
790;100386
789;100329
788;100031
787;99900
786;99808
785;99640
784;99331
799;101471
798;101424
797;101357
796;101298
795;101067
794;100932
793;100875
792;100639
774;98263
775;98328
772;98097
773;98168
770;97680
771;97803
768;97454
769;97658
782;99089
783;99206
780;98923
781;98971
778;98691
779;98874
776;98567
777;98635
881;114401
880;114266
883;114772
882;114532
885;115075
884;114929
887;115352
886;115235
889;115625
888;115448
891;115900
890;115788
893;116288
892;116047
895;116835
894;116608
864;111737
865;111910
866;112026
867;112102
868;112181
869;112407
870;112652
871;112666
872;112766
873;112876
874;113104
875;113221
876;113368
877;113545
878;113774
879;114003
851;109927
850;109629
849;109610
848;109345
855;110452
854;110298
853;110273
852;110038
859;111235
858;111097
857;110825
856;110729
863;111622
862;111553
861;111435
860;111279
834;107140
835;107234
832;106678
833;106910
838;107573
839;107676
836;107385
837;107460
842;108315
843;108422
840;107924
841;108003
846;108887
847;109219
844;108672
845;108825
956;125964
957;126016
958;126279
959;126349
952;125466
953;125584
954;125667
955;125754
948;124900
949;124927
950;125013
951;125244
944;124208
945;124340
946;124526
947;124689
941;123825
940;123649
943;124049
942;123954
937;123124
936;122845
939;123288
938;123252
933;122489
932;122452
935;122637
934;122583
929;121960
928;121850
931;122183
930;122148
926;121636
927;121679
924;121326
925;121403
922;120934
923;120969
920;120512
921;120715
918;120370
919;120451
916;119975
917;120170
914;119750
915;119954
912;119524
913;119612
911;119279
910;119183
909;118959
908;118888
907;118870
906;118677
905;118555
904;118311
903;118206
902;118148
901;117931
900;117703
899;117521
898;117417
897;117300
896;117026
1016;134343
1017;134435
1018;134742
1019;134877
1020;135051
1021;135258
1022;135316
1023;135388
1008;133276
1009;133378
1010;133447
1011;133723
1012;133794
1013;133887
1014;134024
1015;134036
1001;132389
1000;132285
1003;132750
1002;132599
1005;132947
1004;132793
1007;133208
1006;133134
993;131258
992;131156
995;131433
994;131357
997;131739
996;131576
999;132148
998;131960
986;130033
987;130184
984;129878
985;129919
990;130955
991;131064
988;130449
989;130759
978;129000
979;129022
976;128678
977;128847
982;129616
983;129839
980;129211
981;129490
971;128068
970;128007
969;127831
968;127814
975;128641
974;128480
973;128446
972;128167
963;127062
962;126947
961;126804
960;126486
967;127688
966;127536
965;127287
964;127170
1100;147835
1101;148204
1102;148424
1103;148543
1096;147158
1097;147254
1098;147501
1099;147648
1092;146551
1093;146873
1094;146892
1095;147047
1088;146067
1089;146142
1090;146331
1091;146412
1117;151193
1116;150925
1119;151561
1118;151262
1113;150513
1112;150282
1115;150782
1114;150595
1109;149661
1108;149356
1111;150004
1110;149730
1105;148879
1104;148643
1107;149160
1106;149125
1134;153811
1135;154048
1132;153487
1133;153636
1130;153236
1131;153446
1128;152730
1129;152936
1126;152479
1127;152608
1124;152345
1125;152357
1122;152122
1123;152191
1120;151744
1121;151977
1151;156614
1150;156430
1149;156247
1148;156111
1147;155980
1146;155864
1145;155560
1144;155358
1143;155321
1142;155228
1141;154897
1140;154702
1139;154624
1138;154424
1137;154169
1136;154087
1032;136857
1033;137177
1034;137421
1035;137451
1036;137686
1037;138056
1038;138082
1039;138454
1024;135530
1025;135599
1026;135806
1027;136101
1028;136215
1029;136376
1030;136513
1031;136649
1049;139813
1048;139759
1051;140216
1050;139942
1053;140617
1052;140339
1055;140827
1054;140677
1041;139096
1040;138792
1043;139255
1042;139193
1045;139361
1044;139291
1047;139681
1046;139552
1066;142638
1067;142801
1064;142271
1065;142473
1070;143198
1071;143369
1068;143015
1069;143050
1058;141244
1059;141568
1056;140995
1057;141078
1062;142024
1063;142165
1060;141830
1061;141923
1083;145245
1082;145004
1081;144784
1080;144746
1087;145778
1086;145631
1085;145468
1084;145386
1075;143780
1074;143673
1073;143623
1072;143391
1079;144619
1078;144450
1077;144336
1076;143984
1221;168079
1220;167988
1223;168499
1222;168388
1217;167602
1216;167423
1219;167863
1218;167759
1229;169412
1228;169196
1231;169782
1230;169478
1225;168594
1224;168565
1227;168934
1226;168721
1236;170455
1237;170651
1238;170833
1239;170970
1232;169822
1233;170019
1234;170158
1235;170269
1244;171772
1245;172078
1246;172257
1247;172387
1240;171195
1241;171377
1242;171592
1243;171598
1255;173371
1254;173328
1253;173208
1252;173025
1251;172970
1250;172867
1249;172719
1248;172439
1263;174834
1262;174802
1261;174663
1260;174460
1259;174092
1258;173881
1257;173710
1256;173541
1270;175881
1271;175973
1268;175498
1269;175754
1266;175136
1267;175426
1264;175029
1265;175049
1278;177172
1279;177228
1276;176777
1277;177058
1274;176319
1275;176748
1272;176076
1273;176223
1153;156803
1152;156621
1155;157182
1154;157106
1157;157426
1156;157300
1159;158037
1158;157568
1161;158255
1160;158086
1163;158748
1162;158482
1165;159239
1164;158829
1167;159384
1166;159346
1168;159557
1169;159694
1170;159830
1171;160177
1172;160241
1173;160531
1174;160688
1175;160876
1176;160990
1177;161022
1178;161267
1179;161373
1180;161604
1181;161814
1182;161849
1183;162071
1187;162754
1186;162698
1185;162484
1184;162291
1191;163389
1190;163075
1189;162989
1188;162861
1195;164161
1194;164087
1193;163817
1192;163514
1199;164642
1198;164505
1197;164333
1196;164298
1202;164958
1203;165135
1200;164717
1201;164800
1206;165903
1207;165999
1204;165334
1205;165731
1210;166765
1211;166854
1208;166271
1209;166362
1214;167116
1215;167310
1212;166890
1213;167075
1375;193626
1374;193564
1373;193457
1372;193289
1371;193213
1370;193039
1369;192906
1368;192573
1367;192266
1366;192201
1365;191918
1364;191845
1363;191589
1362;191374
1361;191148
1360;191011
1358;190915
1359;190974
1356;190372
1357;190585
1354;190105
1355;190193
1352;189842
1353;189953
1350;189654
1351;189758
1348;189202
1349;189483
1346;188635
1347;189021
1344;188150
1345;188364
1405;198663
1404;198419
1407;198881
1406;198783
1401;197660
1400;197520
1403;198039
1402;198026
1397;197034
1396;197014
1399;197319
1398;197262
1393;196663
1392;196556
1395;196856
1394;196767
1388;195936
1389;196085
1390;196354
1391;196417
1384;195174
1385;195366
1386;195650
1387;195720
1380;194500
1381;194683
1382;194851
1383;195088
1376;193873
1377;194042
1378;194270
1379;194437
1307;182443
1306;182206
1305;181697
1304;181646
1311;182779
1310;182685
1309;182565
1308;182460
1299;180829
1298;180567
1297;180412
1296;180191
1303;181338
1302;181231
1301;181106
1300;180951
1290;179350
1291;179467
1288;178855
1289;179009
1294;179997
1295;180044
1292;179736
1293;179892
1282;177690
1283;177841
1280;177370
1281;177486
1286;178586
1287;178671
1284;178104
1285;178343
1337;187141
1336;187059
1339;187384
1338;187219
1341;187824
1340;187678
1343;188058
1342;187913
1329;185863
1328;185577
1331;186307
1330;186186
1333;186455
1332;186390
1335;186970
1334;186726
1320;184379
1321;184510
1322;184715
1323;184861
1324;184964
1325;185045
1326;185347
1327;185394
1312;183089
1313;183319
1314;183639
1315;183796
1316;183936
1317;183979
1318;184118
1319;184280
1494;214183
1495;214342
1492;214042
1493;214121
1490;213818
1491;213933
1488;213441
1489;213602
1502;215250
1503;215506
1500;215134
1501;215162
1498;214718
1499;214956
1496;214467
1497;214593
1479;211701
1478;211629
1477;211407
1476;211046
1475;210849
1474;210747
1473;210479
1472;210231
1487;213414
1486;213215
1485;213074
1484;212930
1483;212673
1482;212537
1481;212421
1480;211934
1524;218937
1525;219184
1526;219277
1527;219553
1520;218053
1521;218086
1522;218392
1523;218801
1532;220750
1533;220906
1534;221132
1535;221216
1528;219614
1529;219909
1530;220339
1531;220560
1509;216469
1508;216287
1511;216847
1510;216619
1505;215819
1504;215721
1507;216161
1506;216051
1517;217727
1516;217537
1519;217923
1518;217858
1513;216955
1512;216930
1515;217406
1514;217310
1426;202299
1427;202323
1424;201962
1425;202083
1430;202954
1431;202973
1428;202534
1429;202605
1434;203568
1435;203670
1432;203423
1433;203506
1438;204271
1439;204337
1436;203868
1437;204020
1411;199441
1410;199197
1409;198948
1408;198929
1415;200096
1414;199952
1413;199761
1412;199628
1419;200961
1418;200770
1417;200642
1416;200373
1423;201734
1422;201458
1421;201362
1420;201047
1456;207429
1457;207525
1458;207664
1459;207816
1460;207917
1461;208022
1462;208169
1463;208433
1464;208610
1465;208901
1466;209093
1467;209307
1468;209482
1469;209700
1470;209796
1471;210151
1441;204814
1440;204556
1443;205151
1442;204989
1445;205466
1444;205336
1447;205724
1446;205527
1449;206169
1448;206005
1451;206629
1450;206438
1453;207027
1452;206892
1455;207239
1454;207067
1642;239899
1643;240391
1640;239516
1641;239744
1646;240780
1647;240969
1644;240533
1645;240758
1634;238768
1635;238925
1632;238302
1633;238609
1638;239344
1639;239369
1636;239043
1637;239117
1659;243455
1658;243241
1657;243037
1656;242872
1663;243923
1662;243825
1661;243718
1660;243561
1651;241964
1650;241616
1649;241497
1648;241258
1655;242683
1654;242586
1653;242273
1652;242118
1608;234152
1609;234203
1610;234276
1611;234475
1612;234548
1613;234604
1614;234838
1615;234974
1600;232339
1601;232598
1602;232901
1603;233261
1604;233404
1605;233566
1606;233740
1607;233983
1625;236891
1624;236667
1627;237160
1626;236962
1629;237587
1628;237249
1631;238137
1630;237901
1617;235337
1616;235200
1619;235875
1618;235500
1621;236072
1620;235956
1623;236443
1622;236364
1582;229305
1583;229382
1580;228962
1581;229094
1578;228707
1579;228717
1576;228426
1577;228604
1574;228135
1575;228202
1572;227846
1573;228019
1570;227449
1571;227690
1568;227216
1569;227352
1599;232121
1598;231966
1597;231861
1596;231760
1595;231633
1594;231589
1593;231188
1592;231108
1591;230941
1590;230806
1589;230535
1588;230152
1587;230063
1586;230007
1585;229793
1584;229532
1548;223548
1549;223653
1550;223874
1551;223971
1544;222411
1545;222808
1546;223263
1547;223349
1540;221992
1541;222192
1542;222221
1543;222385
1536;221310
1537;221560
1538;221683
1539;221899
1565;226748
1564;226688
1567;227166
1566;226974
1561;226258
1560;225824
1563;226501
1562;226342
1557;225270
1556;225160
1559;225741
1558;225483
1553;224628
1552;224352
1555;225099
1554;224870
1763;263604
1762;263441
1761;263387
1760;263219
1767;264682
1766;264354
1765;264305
1764;264054
1771;265511
1770;265337
1769;265041
1768;264845
1775;266373
1774;265898
1773;265703
1772;265547
1778;266808
1779;266861
1776;266488
1777;266651
1782;267736
1783;268078
1780;267266
1781;267522
1786;268581
1787;268633
1784;268227
1785;268408
1790;268980
1791;269073
1788;268707
1789;268799
1729;256927
1728;256776
1731;257282
1730;257043
1733;257832
1732;257456
1735;258196
1734;257938
1737;258638
1736;258459
1739;259158
1738;259015
1741;259695
1740;259258
1743;259977
1742;259883
1744;260000
1745;260190
1746;260482
1747;260510
1748;260769
1749;260801
1750;260909
1751;261076
1752;261211
1753;261504
1754;261530
1755;262160
1756;262417
1757;262593
1758;262733
1759;262875
1703;252470
1702;252181
1701;252156
1700;251834
1699;251696
1698;251620
1697;251377
1696;251270
1711;253513
1710;253420
1709;253326
1708;253023
1707;252873
1706;252650
1705;252592
1704;252495
1718;254625
1719;254760
1716;254336
1717;254506
1714;254183
1715;254233
1712;253758
1713;254069
1726;256302
1727;256439
1724;255874
1725;256090
1722;255491
1723;255590
1720;255137
1721;255257
1669;245145
1668;244830
1671;245553
1670;245365
1665;244493
1664;244223
1667;244755
1666;244612
1677;247136
1676;246830
1679;247806
1678;247348
1673;245842
1672;245719
1675;246500
1674;246316
1684;248658
1685;249099
1686;249219
1687;249447
1680;248076
1681;248333
1682;248417
1683;248509
1692;250525
1693;250637
1694;250917
1695;250999
1688;249705
1689;249944
1690;250016
1691;250381
1913;293904
1912;293557
1915;294219
1914;294021
1917;294457
1916;294388
1919;294920
1918;294749
1905;292571
1904;292549
1907;292956
1906;292721
1909;293222
1908;293021
1911;293486
1910;293313
1896;290456
1897;290694
1898;291062
1899;291123
1900;291415
1901;291531
1902;291883
1903;292393
1888;288799
1889;288874
1890;289020
1891;289187
1892;289568
1893;289624
1894;289862
1895;290246
1883;287679
1882;287455
1881;287315
1880;286712
1887;288683
1886;288435
1885;288198
1884;287921
1875;285786
1874;285543
1873;285407
1872;285296
1879;286542
1878;286534
1877;286222
1876;285893
1866;283996
1867;284169
1864;283738
1865;283959
1870;284673
1871;284807
1868;284331
1869;284532
1858;282538
1859;282875
1856;282197
1857;282285
1862;283602
1863;283707
1860;283121
1861;283451
1853;281277
1852;281134
1855;281893
1854;281562
1849;280729
1848;280592
1851;281072
1850;280856
1845;280011
1844;279620
1847;280506
1846;280157
1841;278770
1840;278676
1843;279148
1842;278982
1836;277804
1837;278050
1838;278123
1839;278369
1832;277176
1833;277384
1834;277539
1835;277798
1828;276399
1829;276934
1830;277003
1831;277057
1824;275586
1825;275897
1826;276000
1827;276067
1823;275516
1822;275273
1821;275076
1820;274925
1819;274900
1818;274542
1817;274388
1816;274056
1815;273880
1814;273705
1813;273226
1812;273043
1811;272983
1810;272774
1809;272464
1808;272181
1806;271903
1807;272078
1804;271508
1805;271738
1802;271195
1803;271354
1800;270588
1801;270802
1798;270133
1799;270186
1796;269944
1797;270042
1794;269593
1795;269787
1792;269356
1793;269435
2032;319445
2033;319794
2034;320019
2035;320310
2036;320639
2037;320738
2038;321051
2039;321176
2040;321452
2041;321581
2042;321835
2043;321913
2044;322311
2045;322878
2046;323189
2047;323567
2017;316310
2016;316050
2019;316712
2018;316525
2021;317161
2020;316974
2023;317610
2022;317391
2025;317909
2024;317739
2027;318518
2026;318307
2029;318795
2028;318700
2031;319245
2030;319011
2002;312415
2003;312604
2000;311831
2001;312186
2006;313464
2007;313700
2004;312742
2005;313275
2010;314221
2011;314448
2008;313837
2009;314138
2014;315630
2015;315910
2012;314601
2013;315338
1987;308917
1986;308840
1985;308595
1984;308403
1991;309860
1990;309731
1989;309566
1988;309211
1995;310765
1994;310541
1993;310372
1992;310187
1999;311487
1998;311286
1997;311207
1996;311023
1972;306015
1973;306197
1974;306258
1975;306484
1968;305592
1969;305662
1970;305827
1971;305935
1980;307411
1981;307794
1982;308111
1983;308192
1976;306682
1977;306973
1978;307098
1979;307180
1957;303881
1956;303588
1959;304043
1958;303927
1953;302806
1952;302776
1955;303305
1954;303254
1965;305158
1964;304933
1967;305342
1966;305239
1961;304505
1960;304361
1963;304787
1962;304563
1942;300158
1943;300463
1940;299957
1941;300149
1938;299654
1939;299771
1936;298923
1937;299341
1950;302477
1951;302672
1948;301682
1949;302083
1946;300985
1947;301480
1944;300689
1945;300919
1927;296803
1926;296555
1925;296287
1924;296093
1923;295877
1922;295696
1921;295563
1920;295318
1935;298516
1934;298368
1933;298241
1932;297755
1931;297653
1930;297510
1929;297401
1928;297198
2200;358744
2201;358888
2202;359263
2203;359460
2204;359744
2205;359874
2206;359960
2207;360282
2192;356797
2193;357008
2194;357602
2195;357697
2196;357845
2197;358052
2198;358177
2199;358576
2185;355036
2184;354792
2187;355402
2186;355172
2189;355779
2188;355471
2191;356625
2190;356087
2177;352755
2176;352627
2179;353256
2178;353132
2181;353802
2180;353712
2183;354525
2182;354094
2234;366457
2235;366497
2232;366089
2233;366198
2238;367517
2239;367636
2236;366776
2237;367311
2226;365073
2227;365302
2224;364747
2225;364831
2230;365897
2231;365949
2228;365464
2229;365677
2219;363343
2218;363245
2217;362515
2216;362424
2223;364510
2222;364230
2221;363769
2220;363627
2211;361393
2210;361222
2209;360947
2208;360490
2215;362292
2214;361995
2213;361811
2212;361565
2268;374707
2269;374830
2270;375030
2271;375149
2264;373428
2265;373622
2266;373851
2267;374111
2260;372380
2261;372551
2262;372975
2263;373299
2256;371098
2257;371417
2258;371673
2259;372165
2253;370579
2252;370287
2255;370894
2254;370758
2249;369498
2248;369112
2251;370041
2250;369553
2245;368800
2244;368514
2247;369003
2246;368884
2241;367773
2240;367698
2243;368313
2242;368004
2302;383668
2303;384079
2300;383347
2301;383540
2298;382910
2299;383197
2296;381996
2297;382166
2294;381536
2295;381687
2292;380814
2293;381000
2290;380397
2291;380688
2288;379712
2289;380029
2287;379659
2286;379515
2285;379164
2284;378932
2283;378575
2282;378120
2281;377923
2280;377519
2279;377449
2278;377058
2277;376820
2276;376748
2275;376228
2274;375840
2273;375639
2272;375457
2065;327389
2064;327164
2067;327906
2066;327540
2069;328168
2068;328015
2071;328346
2070;328251
2073;328658
2072;328517
2075;329300
2074;328980
2077;329822
2076;329526
2079;330367
2078;330252
2048;323639
2049;324066
2050;324241
2051;324484
2052;324677
2053;324901
2054;325070
2055;325554
2056;325597
2057;325838
2058;325936
2059;326001
2060;326488
2061;326708
2062;326807
2063;327115
2099;334370
2098;334235
2097;334062
2096;333793
2103;335451
2102;335226
2101;335025
2100;334662
2107;336351
2106;336261
2105;335932
2104;335699
2111;337066
2110;336876
2109;336648
2108;336498
2082;330871
2083;330902
2080;330510
2081;330825
2086;331734
2087;331982
2084;331118
2085;331468
2090;332605
2091;332988
2088;332127
2089;332474
2094;333570
2095;333748
2092;333239
2093;333374
2133;341978
2132;341759
2135;342957
2134;342330
2129;341303
2128;341214
2131;341674
2130;341612
2141;343995
2140;343806
2143;344512
2142;344435
2137;343342
2136;343079
2139;343680
2138;343446
2116;337887
2117;338157
2118;338557
2119;338646
2112;337321
2113;337472
2114;337606
2115;337665
2124;339930
2125;340463
2126;340820
2127;341041
2120;338881
2121;339111
2122;339275
2123;339738
2167;350269
2166;350112
2165;349651
2164;349322
2163;348976
2162;348925
2161;348421
2160;348304
2175;351971
2174;351821
2173;351463
2172;351394
2171;351303
2170;351030
2169;350991
2168;350371
2150;345999
2151;346307
2148;345596
2149;345621
2146;345085
2147;345433
2144;344615
2145;344795
2158;347803
2159;348018
2156;347431
2157;347523
2154;347149
2155;347225
2152;346705
2153;346813
2443;421364
2442;421072
2441;420978
2440;420799
2447;422024
2446;421923
2445;421892
2444;421716
2435;419821
2434;419589
2433;419182
2432;419094
2439;420593
2438;420254
2437;420159
2436;420089
2458;424960
2459;425472
2456;424371
2457;424698
2462;426079
2463;426225
2460;425490
2461;425981
2450;422972
2451;423230
2448;422626
2449;422736
2454;423775
2455;424024
2452;423389
2453;423505
2473;429118
2472;428995
2475;429405
2474;429217
2477;430142
2476;429583
2479;430479
2478;430316
2465;426507
2464;426339
2467;427154
2466;427017
2469;427935
2468;427273
2471;428792
2470;428525
2488;432761
2489;432959
2490;433086
2491;433551
2492;433662
2493;434022
2494;434164
2495;434547
2480;430752
2481;430957
2482;431024
2483;431606
2484;431764
2485;431834
2486;432174
2487;432347
2511;439492
2510;438968
2509;438497
2508;438163
2507;437935
2506;437350
2505;437112
2504;436856
2503;436160
2502;435753
2501;435524
2500;435396
2499;435224
2498;434962
2497;434704
2496;434649
2526;444189
2527;444690
2524;443784
2525;444106
2522;443191
2523;443364
2520;442259
2521;442548
2518;441730
2519;442076
2516;441219
2517;441648
2514;440289
2515;440682
2512;439626
2513;440015
2541;448183
2540;447770
2543;448747
2542;448614
2537;447058
2536;446868
2539;447705
2538;447270
2533;446144
2532;446127
2535;446526
2534;446453
2529;445197
2528;444882
2531;445585
2530;445461
2556;452348
2557;452504
2558;452616
2559;453214
2552;451749
2553;451813
2554;451916
2555;452291
2548;449630
2549;450366
2550;450587
2551;451288
2544;449004
2545;449149
2546;449399
2547;449490
2306;384646
2307;384861
2304;384189
2305;384428
2310;385636
2311;385920
2308;385183
2309;385448
2314;386840
2315;387189
2312;386356
2313;386808
2318;388236
2319;388404
2316;387454
2317;387826
2323;389462
2322;389163
2321;388987
2320;388945
2327;390774
2326;390604
2325;389904
2324;389505
2331;391933
2330;391448
2329;391233
2328;390886
2335;393036
2334;392810
2333;392689
2332;392360
2336;393221
2337;393670
2338;393960
2339;394056
2340;394262
2341;394685
2342;395097
2343;395242
2344;395583
2345;395729
2346;396104
2347;396564
2348;396657
2349;396866
2350;397020
2351;397618
2353;398087
2352;397694
2355;398545
2354;398303
2357;398988
2356;398613
2359;399475
2358;399385
2361;399910
2360;399801
2363;400284
2362;400272
2365;400764
2364;400696
2367;401269
2366;401147
2374;403362
2375;403631
2372;402784
2373;403134
2370;402298
2371;402431
