3_Relax.txt

normale uni				normale bi				normale unibi				pmi uni				pmi bi				pmi unibi

play	1.6882123134884481			mellow good	2.982923423222355			back ground	2.1170930218977526			workout	4.406839414771726E-5			great new	1.1592186866052282E-5			music work	2.4001536098310292E-5
ticket	1.66632909049642			need relax	2.8159823536651363			great relaxation	2.0832510162036186			negative	3.8818368852140834E-5			good get	1.0944750897469574E-5			play car	2.3434570678665168E-5
tonic	1.6205581468553287			contemporary music	2.7599604884491113			music meditation	1.9923709590616692			fantasy	3.7995364565523004E-5			song end	1.0886842162562326E-5			backdrop	2.307124400147656E-5
evening	1.4780256178920261			meditation relaxation	2.7082263210647044			tranquil relaxing	1.9923709590616692			boring	3.7335722819593785E-5			heart be	1.0633659786688784E-5			nerve	2.307124400147656E-5
complimentary	1.463613534188456			good background	2.676979565316826			reading	1.9559924462582914			danceable	3.707823507601038E-5			have music	1.0061678086671295E-5			hard work	2.2719011268629588E-5
playful	1.4502832068829048			peaceful calm	2.6271332994430714			soothing voice	1.9266713865740144			ideal	3.65737692926633E-5			music cd	7.592668519277785E-6			searing	2.1411442274751628E-5
gin	1.4393422432176848			be meditation	2.5695968849527153			unleash	1.8785439643662287			ambient	3.513950383020592E-5			take time	6.904742176927114E-6			traffic	2.1258503401360543E-5
stream	1.3832307650439797			soothing relaxing	2.565239724411131			take shower	1.8747694628840506			progress	2.96217305014959E-5			have cd	5.771705943125609E-6			study	2.1107733873691322E-5
sleep	1.3457189263322342			joy hear	2.4859548361837684			music read	1.8576606979277068			brain	2.929887785297823E-5			great have	5.494294175498745E-6			soothe	2.095908786049631E-5
fantasy	1.3207267512761582			beautiful singing	2.463063037802396			meditate	1.7452164658442002			read	2.741633904141512E-5			arrangement be	5.351399658580702E-6			soothing	1.9017191541153202E-5
envelop	1.312060396947704			enjoy soft	2.4309674488407262			be tranquil	1.704527670412774			wine	2.560163850486431E-5			feel good	5.351399658580702E-6			be mood	1.8485655131617863E-5
recommend	1.3113200775097291			gin tonic	2.3723797976472443			soothing music	1.6634302314910914			calm	2.5420066600574492E-5			something be	5.249013185521122E-6			encounter	1.8037518037518038E-5
rather	1.2847984424763577			calm song	2.3052457169562515			relax unwind	1.6631779805956692			mystery	2.4217766153250023E-5			have fun	5.229004240722439E-6			glad have	1.8037518037518038E-5
though	1.2847984424763577			help fall	2.3052457169562515			playful contemporary	1.6266382104435144			tap	2.3223948535730044E-5			music make	4.98211420998615E-6			evening	1.7875017875017876E-5
overpower	1.2838935305318542			soft music	2.292338012728737			listen fall	1.6103497234293078			technique	2.2637238256932653E-5			great way	4.665789498240997E-6			tune great	1.7006802721088435E-5
calm	1.250543447566897			overpower voice	2.25685526755392			relaxing song	1.6103497234293078			playful	1.9949328705089072E-5			recommend anyone	4.420221629912524E-6			cd music	1.6352694924123497E-5
mystery	1.2412603058797307			stress life	2.25685526755392			happy playful	1.549621857047965			layered	1.937421292260002E-5			get album	3.5660540185862738E-6			novel	1.6263335935467083E-5
joy	1.1981992525670184			feel stress	2.1892777495358926			want relax	1.534960097350646			mixed	1.9201228878648233E-5			everything be	3.367615660759869E-6			ticket	1.6263335935467083E-5
