5_Focus.txt

normale uni				normale bi				normale unibi				pmi uni				pmi bi				pmi unibi

meditation	24.686154388103127			read study	32.83916624303839			meditation	16.17297284197326			meditation	0.0019290123456790122			listen soundtrack	1.7470300489168413E-4			meditation	4.890453834115806E-4
study	23.909851822186273			good meditation	25.69596884952715			study	15.6486801772173			relaxation	9.25925925925926E-4			fantastic vocal	9.98302885095338E-5			relaxation	2.3474178403755868E-4
read	15.105144421255996			music meditation	13.541131605323521			read study	13.541131605323521			study	9.193590753874441E-4			turn light	9.24898261191269E-5			study	2.3307694868977458E-4
background	12.702113399684338			soothing music	11.238546512329474			good meditation	10.602759626297392			reading	8.01667468334135E-4			carry song	9.114939385653085E-5			reading	2.0323963985935818E-4
massage	11.476437193676073			casual listening	8.295012877770272			read	10.324791873352591			painting	2.536783358701167E-4			noise be	8.615490652192643E-5			listen soundtrack	1.3041210224308815E-4
reading	11.16416115657039			meditate album	7.117139392941733			background	8.829376278785464			author	2.3741690408357076E-4			brilliant guitar	7.669888019634913E-5			fantastic vocal	7.452120128176467E-5
meditate	9.691748594978684			want something	6.254832347975899			massage	7.098705529265567			block	1.889644746787604E-4			work work	7.577479730241721E-5			turn light	6.904170118751726E-5
soothing	5.027849092978447			get massage	4.7447595952944885			reading	6.928222741435739			elegance	1.7146776406035664E-4			listen drive	7.399186089530152E-5			carry song	6.804109682248077E-5
good	3.506029216394171			study make	4.7447595952944885			meditate	6.088312299416481			caress	1.6989466530750936E-4			take more	7.14694110920526E-5			noise be	6.431281754453663E-5
relaxation	3.486314265906476			great relaxation	4.378555499071785			music meditation	5.977112877185007			healing	1.6244314489928524E-4			time put	6.988120195667365E-5			painting	6.431281754453663E-5
emotional	3.417720170096264			listen study	4.147506438885136			soothing music	4.990290694473274			surf	1.6103059581320451E-4			great play	6.762696963549064E-5			author	6.0190201035271456E-5
casual	3.3817425058442017			music read	3.889776476140643			casual listening	3.670852692789593			quieter	1.5827793605571383E-4			friend family	6.690753378830456E-5			brilliant guitar	5.725409366769724E-5
relax	2.952870164073765			listen soundtrack	3.3192042222891365			soothing	3.343890462559731			web	1.5304560759106213E-4			get older	6.047411707789066E-5			work work	5.6564285310255106E-5
relaxing	2.7905874370876944			music work	3.1406981435036827			good	2.982507360770991			drink	1.392369813422445E-4			thoughtful lyric	5.8234334963894714E-5			listen drive	5.5233360950013806E-5
painting	2.452944156492074			poignant exciting	2.8468557571766935			meditate album	2.927948778798326			energize	1.3227513227513228E-4			human being	5.468963631391851E-5			take more	5.335040546308152E-5
asleep	2.1413307374605957			spiritual intelligent	2.8468557571766935			want something	2.7964896085920032			chair	1.277139208173691E-4			outstanding be	5.2851329210929655E-5			time put	5.2164840897235264E-5
wallpaper	2.073753219442568			background music	2.829358531781104			emotional	2.626785824328852			dinner	1.2683916793505834E-4			make wonderful	5.1551706361480566E-5			great play	5.0482104094098645E-5
smart	2.013536504420524			exciting mysterious	2.7082263210647044			get massage	2.252268291383328			magazine	1.2512512512512512E-4			music work	5.0720227226617976E-5			friend family	4.9945060433523126E-5
softly	1.9344473721890743			focus positive	2.7082263210647044			study make	2.252268291383328			read	1.1332086803784917E-4			nice listen	4.9135220125786166E-5			block	4.790648653827728E-5
focus	1.895496584736935			savor music	2.7082263210647044			casual	2.246313514387575			evening	1.1122233344455567E-4			hard work	4.800998607710404E-5			get older	4.5142650776453595E-5
great	1.886439825736553			time study	2.6271332994430714			great relaxation	2.0832510162036186			novel	1.0119409026512852E-4			background be	4.76462740613684E-5			elegance	4.347070074769605E-5
drink	1.772580266222406			positive thought	2.5695968849527153			relaxation	2.0808647510849574			relaxing	1.0119409026512852E-4			drive be	4.367575122292103E-5			thoughtful lyric	4.347070074769605E-5
drive	1.7263976219001715			intelligent thought-provoking	2.4885038633310823			music read	1.8576606979277068			background	7.427213309566251E-5			background music	4.0187272690738845E-5			caress	4.307188697936857E-5
alone	1.59189090464645			powerful spiritual	2.4074108417094493			listen study	1.8354263463947964			backdrop	7.17772035601493E-5			content be	3.4940600978336826E-5			healing	4.118276912939626E-5
soundtrack	1.5284767297133124			make feel	2.379738136198778			relax	1.8258869128716209			relax	6.967087478750383E-5			be read	3.208830702092157E-5			human being	4.0824658093488464E-5
play	1.5271982147913952			dinner guest	2.3723797976472443			relaxing	1.7206757042883578			understanding	6.758583400919168E-5			thing make	3.053062221408072E-5			surf	4.0824658093488464E-5
suggestion	1.5087492059318965			music study	2.3723797976472443			listen soundtrack	1.5943196576885499			thought-provoking	6.637461834594451E-5			play cd	2.6992738953221582E-5			quieter	4.0126800690180975E-5
savor	1.4944034378033564			listen hundred	2.3190442912536415			great	1.574333347196288			soothing	5.9164595905809965E-5			time love	2.5775853180740283E-5			outstanding be	3.945240067858129E-5
evening	1.3697453528449914			help fall	2.3052457169562515			painting	1.4898333594446722			nostalgia	5.7510927076144466E-5			close eye	2.3467567821271004E-5			web	3.8800294882241104E-5
love	1.3257486848561875			beautiful poignant	2.203080592203053			music work	1.4039370769456017			smart	5.5611166722277836E-5			music time	2.3293733985557885E-5			make wonderful	3.848225967828831E-5
thought-provoking	1.3183199705836923			love music	2.142663165538811			background music	1.3682370313002272			angst	5.158361704322707E-5			song end	1.663838141825563E-5			music work	3.786157807057398E-5
energize	1.2284984546734592			study work	2.1413307374605957			poignant exciting	1.3308858085446937			belt	4.419694157164324E-5			be testament	1.6251442315505502E-5			nice listen	3.6678403755868545E-5
dinner	1.2225035690878832			songwriting emotional	1.9344473721890743			spiritual intelligent	1.3308858085446937			wine	4.409171075837743E-5			get love	1.572327044025157E-5			hard work	3.583844031107766E-5
mysterious	1.2104350301929458			work drive	1.9102816772739475			asleep	1.2678724284937897			listenable	4.257130693912303E-5			have music	1.5377281604158017E-5			background be	3.556693697538768E-5
poignant	1.1312822811209566			be energize	1.9001775736378748			exciting mysterious	1.2678724284937897			casual	4.1849759363883655E-5			be smooth	1.1668475280335119E-5			drink	3.5299516396625366E-5
test	1.1306998693459944			be beautiful	1.8704012242429549			focus positive	1.2678724284937897			mysterious	3.461405330564209E-5			make feel	1.0318799304512926E-5			energize	3.35345405767941E-5
thought	1.1240513145081108			long possible	1.8354263463947964			savor music	1.2678724284937897			sax	3.429355281207133E-5			be present	9.827044025157232E-6			drive be	3.260302556077204E-5
spiritual	1.1102959668105135			want last	1.8354263463947964			smart	1.253229239098453			focus	3.203895937459951E-5			great have	8.396940155007516E-6			chair	3.237817710862878E-5
nostalgia	1.1099557831705005			relax have	1.8230736533131895			time study	1.23101196412032			wear	3.203895937459951E-5			music make	7.614174547337323E-6			dinner	3.2156408772268315E-5
various	1.107406212283468			want relax	1.8170123792847104			wallpaper	1.23101196412032			tender	3.08641975308642E-5			listen music	7.550189887275665E-6			magazine	3.17218627077782E-5
intelligent	1.093044808975763			book short	1.7792848482354333			positive thought	1.2048590484428854			noise	2.9301453352086265E-5			album listen	6.726532808663774E-6			background music	2.9998950036748713E-5
wind	1.083870940312723			drink nice	1.7792848482354333			focus	1.1971751562021156			bottom	2.6492873417050815E-5			be work	6.417661404184315E-6			read	2.8729234150440633E-5
beautiful	1.0803793749133386			favorite author	1.7792848482354333			intelligent thought-provoking	1.167998584069416			computer	2.6045736312965568E-5			time hear	6.076626257102057E-6			evening	2.8197211295802847E-5
positive	1.0674413994555454			reading just	1.7792848482354333			make feel	1.1608475458564425			thoughtful	2.59000259000259E-5			love music	5.1049579351466144E-6			content be	2.6082420448617632E-5
butter	1.059310935565672			focus songwriting	1.7775027595222013			powerful spiritual	1.1311381196959465			grace	2.3264470500651406E-5			performance be	5.063855214251714E-6			novel	2.565483978552554E-5
