9_Friends.txt

normale uni				normale bi				normale unibi				pmi uni				pmi bi				pmi unibi

party	11.374657195866906			dance workout	10.6757090894126			dance	7.928999784038636			gathering	4.314063848144953E-4			friend family	2.3466833541927409E-4			friend family	1.6200453612701156E-4
dance	10.815285224992504			friend family	8.748805003262152			party	7.271007365210956			dinner	3.9299348753649225E-4			sing dance	1.4323911382734913E-4			gathering	1.335826876836762E-4
friend	10.07525316739386			dinner friend	7.801258994275403			friend	6.486180108453901			friendship	1.596763891845859E-4			want sing	1.0708166761850371E-4			dinner	1.2168833878033517E-4
dinner	6.8324366139022805			sing dance	7.417855023022337			dance workout	4.879914631330543			overrate	1.2610340479192938E-4			great party	8.451656524678837E-5			sing dance	1.0018701576275714E-4
dancing	5.40322940563281			want sing	7.206979479449396			friend family	4.231900556472985			pool	1.2233912405187178E-4			play background	6.127450980392157E-5			want sing	7.392439998028683E-5
gathering	5.263084722878394			get singing	6.997739445066731			dinner	4.104508462778823			gym	1.0645092612305727E-4			day work	5.929791271347249E-5			great party	5.8346461287122933E-5
family	5.0488587396760805			singing dancing	6.966726101310137			dinner friend	3.769937521530668			workout	1.0077936038699274E-4			cd friend	5.744485294117647E-5			friendship	4.944294284395807E-5
workout	4.826378028018191			party cd	6.158506426382407			dancing	3.558393498362224			hill	9.643201542912247E-5			appetite be	4.2258282623394185E-5			play background	4.230118443316413E-5
singing	3.5235704102708647			favorite party	4.7447595952944885			sing dance	3.436336851235099			party	9.380050796582776E-5			family be	4.177807486631016E-5			day work	4.093663009661045E-5
car	2.911578299662321			listen dancing	4.7447595952944885			want sing	3.338257026902453			bore	7.253735673872045E-5			friend love	4.062398440038999E-5			cd friend	3.965736040609137E-5
great	2.877517666919692			have party	4.704099919465427			gathering	3.1720032472939383			daily	6.94637399277577E-5			contemporary music	3.953194180898166E-5			overrate	3.904724716907458E-5
play	2.6734194664900155			creative fun	3.889776476140643			family	3.1647728746313044			thinking	6.888001102080176E-5			great play	3.953194180898166E-5			pool	3.788165770134101E-5
sing	2.5241361580146604			dancing singing	3.622327651965664			get singing	3.114878364488075			energize	5.85480093676815E-5			love want	3.829656862745098E-5			gym	3.2961961895972045E-5
bore	2.203435946652795			lift seat	3.5585696964708666			singing dancing	3.1015869314495337			traffic	5.85480093676815E-5			play car	2.8948587308939323E-5			workout	3.1205791794957145E-5
fun	2.1669009259467114			non-stop dance	3.5585696964708666			workout	3.0475252228994765			possibility	4.8216007714561236E-5			speak be	2.4347487339306584E-5			hill	2.985965959988056E-5
bike	1.9971567087668214			party music	3.2501105969865023			party cd	2.835452626255616			sentiment	4.7655356462066336E-5			point view	2.162629757785467E-5			appetite be	2.9173230643561467E-5
friendship	1.9419241540715766			friend car	3.1307914113857835			singing	2.4843026438696842			novel	4.4790826838663444E-5			dance beat	2.0090003214400513E-5			party	2.9044827339672552E-5
truely	1.605998053095447			ride bike	2.91903699938119			great	2.3552591027915915			dancing	4.336889582791222E-5			great choice	1.934984520123839E-5			family be	2.8841716658975542E-5
alone	1.59189090464645			dance party	2.7255185689270656			have party	2.199117163471403			family	4.027872880331897E-5			best hard	1.641281512605042E-5			friend love	2.8044984154583953E-5
wine	1.5835184554097337			favor get	2.561323684829798			favorite party	2.0913919848559472			wine	3.9032006245121E-5			music play	1.5778843726331735E-5			contemporary music	2.729108673107363E-5
seat	1.5681376063865669			music dinner	2.4309674488407262			listen dancing	2.0913919848559472			afternoon	3.742795119395164E-5			play cd	1.5778843726331735E-5			great play	2.729108673107363E-5
drive	1.4817783661496864			car change	2.3723797976472443			car	1.8328022193055282			integrity	3.502872355331372E-5			music time	1.3616557734204793E-5			love want	2.643824027072758E-5
