4_Sport.txt

normale uni				normale bi				normale unibi				pmi uni				pmi bi				pmi unibi

gym	25.138796737492555			good workout	16.306648046948872			gym	15.463398704165813			gym	0.006875477463712758			sing dance	2.27842333105491E-4			gym	0.0015795015795015794
workout	15.147868341243605			dance workout	7.117139392941733			workout	9.478030845324165			workout	0.001325940212150434			want sing	1.7032873445750298E-4			workout	3.0460788657509966E-4
fitness	7.708790654858146			unleash energy	7.117139392941733			good workout	7.5537537957933925			difficulty	4.6685340802987864E-4			keep listen	1.4302059496567506E-4			sing dance	1.7780938833570413E-4
bike	5.741825537704612			park work	6.770565802661761			fitness	4.648865571143895			pool	4.389815627743635E-4			run be	1.392369813422445E-4			want sing	1.311991603253739E-4
walk	5.572710702639167			playing walk	6.770565802661761			walk	3.740990544691085			sport	4.30416068866571E-4			scream be	1.22684333210649E-4			keep listen	1.1016451233842539E-4
playlist	4.8824834688925405			work out	6.770565802661761			bike	3.489223349780146			hill	3.4602076124567473E-4			look something	1.201634222542658E-4			difficulty	1.0725010725010725E-4
good	3.7721117908526582			work gym	6.312420436724683			dance workout	3.253276420887029			coffee	2.748763056624519E-4			work work	1.056859015007398E-4			run be	1.0725010725010725E-4
dance	3.111387332915105			walk park	6.1441843184140765			park work	3.09924371409593			thinking	2.4715768660405336E-4			time put	9.746588693957115E-5			pool	1.008471157724889E-4
run	3.0665604361267653			playlist keep	5.803342116567222			playing walk	3.09924371409593			trail	2.2977941176470588E-4			have work	7.102777185879679E-5			sport	9.88793671720501E-5
unleash	2.7647025110543444			love playing	5.763114292390628			playlist	2.9835206758753174			energize	2.100840336134454E-4			find have	6.853070175438596E-5			scream be	9.45000945000945E-5
ride	2.702866026728693			listen gym	5.611040388199717			good	2.9454287921833164			all-around	2.0283975659229209E-4			be turn	5.448403617740002E-5			look something	9.255831173639393E-5
play	2.6413384328921357			sing dance	4.945236682014891			unleash energy	2.927948778798326			dinner	2.01450443190975E-4			put song	5.31632110579479E-5			work work	8.140670791273201E-5
great	2.595238730134918			want sing	4.8046529862995975			walk park	2.820851943319181			unleash	1.539882968894364E-4			road trip	4.8732943469785574E-5			hill	7.94912559618442E-5
hike	2.4309674488407262			gym run	4.7447595952944885			playlist keep	2.789319342686337			considerable	1.3679890560875513E-4			song play	4.0054474084755265E-5			time put	7.507507507507507E-5
