7_Driving.txt

normale uni				normale bi				normale unibi				pmi uni				pmi bi				pmi unibi

car	22.61687653723764			first car	12.624840873449365			car	14.911252720097384			gym	3.935458480913026E-4			road trip	1.893939393939394E-4			road trip	1.5151515151515152E-4
drive	17.268393983548645			road trip	12.35018992855681			drive	11.390123253232723			singalong	2.4838549428713363E-4			great drive	1.775568181818182E-4			great drive	1.4204545454545454E-4
road	11.505872634463858			car play	11.289839806717023			road	7.154639932666024			road	2.4297962442292338E-4			love take	9.164222873900293E-5			gym	7.870916961826053E-5
trip	10.412448416327234			play everyday	10.902074275708262			play	6.628925323663117			difficulty	2.405002405002405E-4			upbeat fun	6.313131313131313E-5			love take	7.331378299120235E-5
play	9.488780264931986			keep car	10.450089151965205			trip	6.612551597321226			sport	2.2172949002217295E-4			cd friend	5.918560606060606E-5			upbeat fun	5.0505050505050505E-5
ride	3.0031844741429916			great drive	10.075395702523792			road trip	5.959005840847173			car	1.819581496255861E-4			have car	5.918560606060606E-5			singalong	4.9677098857426726E-5
great	2.6061040942581535			favorite drive	6.567833248607678			first car	5.212122392623012			carefree	1.594896331738437E-4			play loud	5.73921028466483E-5			road	4.859592488458468E-5
home	2.5557462396252286			take road	6.499848842532787			car play	5.0122735349250815			trip	1.5192950470981463E-4			scream be	5.2977325704598435E-5			difficulty	4.81000481000481E-5
singalong	2.357564435287552			love take	5.6532566583066295			play everyday	4.846088307349897			reading	1.3118194936376755E-4			drive music	5.260942760942761E-5			cd friend	4.734848484848485E-5
stereo	2.315244552497925			have drive	5.2250445759826025			keep car	4.6523803971743005			driving	1.2732365673542143E-4			cd car	4.5637093829864916E-5			have car	4.734848484848485E-5
travel	2.282986109111989			listen trip	4.051612414734543			great drive	4.491797490270839			travel	1.1566042100393245E-4			good mood	4.5637093829864916E-5			play loud	4.591368227731864E-5
sport	2.055752902869826			car enjoy	3.658727415953994			take road	3.0650581397262204			drive	1.1125945705384957E-4			listen drive	4.45632798573975E-5			sport	4.434589800443459E-5
party	2.0334116024800397			loud drive	3.5550055190444025			favorite drive	2.7082263210647044			traffic	1.0822510822510823E-4			contemporary music	4.072987943955686E-5			scream be	4.238186056367875E-5
finally	2.0258062073672716			play sport	3.4868608126669676			love take	2.6802435105325126			fist	6.734006734006734E-5			great play	4.072987943955686E-5			drive music	4.208754208754209E-5
morning	1.927065208509127			drive road	3.334094122406265			have drive	2.412345391127415			position	6.530825496342738E-5			love want	3.945707070707071E-5			cd car	3.650967506389193E-5
gym	1.8571524024314094			friend car	3.1307914113857835			great	2.2215992251622416			switch	5.85000585000585E-5			pop cd	3.945707070707071E-5			good mood	3.650967506389193E-5
friend	1.763914487419627			car album	2.897697039701716			ride	1.9377221555329345			study	5.372877713303245E-5			describe be	3.865182436611008E-5			car	3.639162992511722E-5
way	1.7001891849962745			car factory	2.8468557571766935			listen trip	1.7943289074731132			party	5.335040546308152E-5			get older	3.642191142191142E-5			listen drive	3.5650623885918004E-5
love	1.67129085349359			play loud	2.6718505323705983			loud drive	1.7130645899684767			prepare	5.335040546308152E-5			put good	3.3081910811168454E-5			contemporary music	3.258390355164549E-5
good	1.666929069401693			car stereo	2.583831308022107			play sport	1.7093519674731381			normal	5.2427388067526476E-5			have work	3.067108330266225E-5			great play	3.258390355164549E-5
loud	1.6184529391675113			fantastic drive	2.5695968849527153			car enjoy	1.6259496222814498			evening	4.55000455000455E-5			play car	2.982581722739203E-5			carefree	3.189792663476874E-5
truely	1.605998053095447			best trip	2.524968174689873			home	1.6250753943772804			stereo	4.489337822671156E-5			find have	2.959280303030303E-5			love want	3.1565656565656566E-5
reading	1.522835091330239			be drive	2.428650402760405			drive road	1.609972604870679			longer	4.220477758082215E-5			hard work	2.8915105250983114E-5			pop cd	3.1565656565656566E-5
enjoy	1.4304153371019925			perfect road	2.4074108417094493			friend car	1.51227720629841			morning	4.2165626581210996E-5			drive be	2.6304713804713804E-5			describe be	3.0921459492888065E-5
relax	1.4062856299368212			car change	2.3723797976472443			singalong	1.5041242899740452			city	3.483106931382794E-5			listen car	2.412661648330438E-5			trip	3.0385900941962928E-5
southwest	1.350537471578181			trip song	2.3338658856843857			stereo	1.4263693456345963			shake	3.483106931382794E-5			be turn	2.3527197440240918E-5			get older	2.9137529137529138E-5
driving	1.251715444601713			work disc	2.3190442912536415			car album	1.4099610058282954			relax	3.420206580477461E-5			hear play	2.3238520171035508E-5			put good	2.6465528648934763E-5
