beautiful	1.4582783077834587			someone valentine	2.8468557571766935			more romantic	1.6351756525876113			sentiment	1.8282872604943688E-5			fine wine	1.4270017266720892E-5			lady be	1.2229174734524998E-5
evening	1.45576800785458			atmospheric sound	2.8359767569968253			lady	1.608667424008369			glass	1.7090511348099535E-5			standard be	1.4070436605647873E-5			tenderness	1.191256179641432E-5
cozy	1.434946291979577			sweet romantic	2.8096366280823686			lady be	1.576347111042839			joyful	1.5802281849499068E-5			lose be	1.3687567582364939E-5			classic love	1.1575413821044103E-5
atmospheric	1.4058772551357586			piano music	2.7346104799697843			relate	1.552283485140061			lyricism	1.497454327643007E-5			have rock	1.298111248133965E-5			humour	1.1467232383464251E-5
soothing	1.3407597581275859			sweet lyric	2.718037083121483			romantic soothing	1.549621857047965			wine	1.497454327643007E-5			beautiful piece	1.2654543613884565E-5			song talk	1.1467232383464251E-5
large-scale	1.32574374365438			balladry sweet	2.5880506883424483			true love	1.543889809154063			orient	1.4903573877015708E-5			love make	1.1766505465541788E-5			have reach	1.0577533319229955E-5
lose	1.3234427211206417			blend balladry	2.5880506883424483			romantic feel	1.5360040049790467			reading	1.3613221160390972E-5			lose love	1.1303777722514864E-5			make wonderful	1.0057326762546516E-5
sound	1.3232475041219638			dinner mood	2.5880506883424483			romantic piano	1.5022258712031258			exploration	1.3496369476610791E-5			friend love	1.1116422290649977E-5			personal song	9.97555987829817E-6
scintillating	1.3181749164711911			simple love	2.567174162511642			exploration love	1.4726055036524155			pretty	1.2478786063691724E-5			be delight	1.0702512950040669E-5			play car	9.661369015989565E-6
tone	1.2699465635372977			be sweet	2.490132475662554			time funny	1.4726055036524155			relax	1.1830903265802537E-5			set mood	8.525730655117144E-6			lovely song	9.585889570552148E-6
last	1.2697619290734181			day something	2.4576737273656306			splendid performance	1.4478117757286142			splendid	1.1733783910635502E-5			be warm	8.31434890333738E-6			album fill	9.022013713460844E-6
title	1.2359950219155236			cozy warm	2.3723797976472443			sweet lyric	1.3523591828596362			bite	1.0881156014014929E-5			tune have	7.984414423046214E-6			accent	8.988966044180768E-6
ole	1.2186423301753233			read bonus	2.3723797976472443			cuddle special	1.3308858085446937			innocent	1.0588060902526311E-5			be fire	7.952855472757494E-6			careful	8.827293993026438E-6
60	1.216160784109964			most romantic	2.35943959789728			someone valentine	1.3308858085446937			bittersweet	1.0482180293501048E-5			decade be	7.890480135716258E-6			elaborate	8.827293993026438E-6
candlelit	1.2154837244203631			set romantic	2.29542561335443			piano music	1.3263645140415923			construct	1.0447355774253536E-5			album collection	7.211729156299806E-6			have feeling	8.827293993026438E-6
worthless	1.1834177608252616			valentine day	2.28021308836545			atmospheric sound	1.305485792899496			ethereal	1.0293466736662241E-5			make perfect	7.010705347064968E-6			traffic	8.76424189307625E-6
tub	1.1749372136095466			warm atmosphere	2.1892777495358926			sweet romantic	1.2937790689375155			up	1.0046818172684711E-5			fire be	6.68462602859683E-6			fine wine	8.702084149153722E-6
funny	1.163425389729491			turn something	2.1804148551416525			make perfect	1.2828945254617157			uplift	9.827044025157232E-6			beautiful melody	6.5754001130968816E-6			faster	8.580376678536187E-6
simple	1.1628365933512765			special someone	2.114143427950764			balladry sweet	1.273021208173185			symphony	9.766006484628306E-6			be lyric	5.849047775022227E-6			standard be	8.580376678536187E-6
piano	1.1315095587440571			something sound	2.109079866353906			blend balladry	1.273021208173185			groovy	9.415132000150641E-6			be day	5.423375834521957E-6			lose be	8.346897041024999E-6
rock	1.1249002150858196			love be	2.0525878194437124			dinner mood	1.273021208173185			bind	9.303710319675487E-6			wonderful music	5.365526492287056E-6			despair	8.072328059412335E-6
glass	1.1187699489178913			thoughtful romantic	2.033468397983352			particularly	1.273021208173185			interpretation	8.895768283027763E-6			be sweet	5.344149892716191E-6			cryptic	8.019567745298529E-6
share	1.106913136234932			wonderful wedding	2.033468397983352			simple love	1.254420828327084			nostalgic	7.764577995185961E-6			give song	5.093854264829483E-6			wedding	8.019567745298529E-6
wine	1.0986132824612984			blend lovely	1.9344473721890743			wedding	1.1896954923447212			fame	7.595782821377571E-6			look be	4.9194925051531684E-6			have rock	7.916089451810805E-6
sensible	1.076854288308374			nice blend	1.884195959086468			be sweet	1.1884949505210598			warmth	7.296181178771031E-6			album other	4.4712720769058795E-6			else	7.815247547966083E-6
