6_Home.txt

normale uni				normale bi				normale unibi				pmi uni				pmi bi				pmi unibi

cooking	14.57940402512284			clean house	11.803584903181044			cooking	8.805723119663655			dish	5.471956224350205E-4			fun watch	1.912960306073649E-4			dish	1.4174344436569808E-4
clean	9.7521789230769			dance clean	9.635988318572682			clean	6.265023498319091			cook	5.226025607525476E-4			be joyous	1.0037137408411121E-4			fun watch	1.4174344436569808E-4
house	7.314230246362571			cd dance	8.948770269667065			clean house	5.424867289593667			smoking	2.673082063619353E-4			great party	9.344921035417251E-5			cook	1.353729524840937E-4
alone	6.68594179951509			sound holiday	6.221259658327705			house	4.700335907837861			reading	2.0134903855834087E-4			road trip	9.03342366757001E-5			be joyous	7.437156031533541E-5
home	5.145563622502769			home car	5.271269510168338			dance clean	4.4178165109572465			driving	1.9542700801250732E-4			describe be	8.296001327360213E-5			great party	6.924248719013987E-5
chillin	4.793741902309154			regular play	4.977007726662165			cd dance	4.112386266999195			chilling	1.802776275464215E-4			keep make	8.296001327360213E-5			smoking	6.924248719013987E-5
prefer	3.8756538115307677			clean cook	4.7447595952944885			alone	4.08061620706442			house	1.695736434108527E-4			be current	7.893282816323308E-5			road trip	6.693440428380188E-5
car	3.8463604439093917			do dish	4.7447595952944885			home	3.276853056872754			clean	1.6944126742068032E-4			background be	6.159152500615915E-5			describe be	6.147037128104254E-5
dance	3.0548166541348305			wife use	4.378555499071785			chillin	2.7958473028706683			relaxing	1.6944126742068032E-4			few week	6.112843083318051E-5			keep make	6.147037128104254E-5
meal	2.927227068376912			good sound	4.038649900148955			sound holiday	2.5695968849527153			all-around	1.6038492381716118E-4			hope keep	5.8072009291521487E-5			be current	5.848637267516669E-5
dish	2.602947087565773			warm gift	3.5585696964708666			prefer	2.5193451026286846			dinner	1.5928639694170118E-4			listen car	5.178395733001916E-5			reading	5.215667866270276E-5
cook	2.5864272101689654			fun watch	3.26387584313105			home car	2.5105315057467728			hang	1.1153867603591545E-4			way describe	4.868312156175454E-5			driving	5.062265870203503E-5
holiday	2.254874870983779			make warm	3.0387093110509076			car	2.463179412005352			absorb	1.1021712774165106E-4			friend love	4.4917576247585683E-5			chilling	4.669842159335015E-5
excellant	2.059136994128399			chillin relaxing	2.8713506115358642			regular play	2.335997168138832			smoke	1.052299273913501E-4			car be	4.4185224460940264E-5			background be	4.5637093829864916E-5
relaxing	2.0025048738360773			excellant party	2.8713506115358642			clean cook	2.252268291383328			rotation	9.854158454867954E-5			favorite have	4.3710114520500044E-5			few week	4.529395778603134E-5
wife	1.8563139165853815			dinner sit	2.8468557571766935			do dish	2.252268291383328			workout	9.531071292413267E-5			great set	3.4743937182961575E-5			house	4.392570281124498E-5
good	1.815622272775553			music excellant	2.835777377729574			wife use	2.0832510162036186			pretty	9.228497600590623E-5			write review	3.252032520325203E-5			clean	4.3891412645115984E-5
party	1.8053984285168205			sit pay	2.7082263210647044			dance	2.0633244596309424			travel	8.876264867743653E-5			movie soundtrack	3.0795762503079576E-5			relaxing	4.3891412645115984E-5
hang	1.721143954076767			get clean	2.6310151019601347			meal	1.7452164658442002			drink	8.742787200559538E-5			be clean	2.7282152016151034E-5			hope keep	4.302925989672978E-5
watch	1.653328587958039			be kitchen	2.5695968849527153			good sound	1.696552981681215			party	8.188666885031116E-5			memorable song	2.683195148783171E-5			all-around	4.154549231408392E-5
kitchen	1.6151640006022436			keep make	2.4123278268032236			warm gift	1.6266382104435144			action	7.624857033930614E-5			background music	2.5974700641575105E-5			dinner	4.1260934147549104E-5
play	1.6040516798940092			cooking dinner	2.4074108417094493			holiday	1.5726473803238896			joyous	7.526153383005946E-5			experience be	2.145140184911084E-5			listen car	3.8370040672243114E-5
travel	1.4733512587505233			hope keep	2.32315909081854			dish	1.5706041684843566			home	7.139160077816845E-5			best way	1.8732906223071447E-5			way describe	3.607243344636029E-5
dinner	1.4262541639358637			listen home	2.1942946353253543			fun watch	1.5687834826925098			prefer	5.7946380282778334E-5			good sound	1.722474851867163E-5			friend love	3.3282300472608665E-5
reading	1.4111395422760582			stay home	2.073753219442568			cook	1.5617088498860756			car	5.3708577259788386E-5			song listen	1.6227707187251513E-5			car be	3.273965426925092E-5
southwest	1.350537471578181			listen car	1.8356065961070316			good	1.4360220625934401			listenable	5.346164127238706E-5			listen experience	1.5634771732332708E-5			favorite have	3.2387614976033165E-5
friend	1.3243507702337736			car be	1.8049585266084092			chillin relaxing	1.4275538249737305			road	5.3277924292069584E-5			good way	1.5604762573537443E-5			hang	2.889254861171304E-5
excercise	1.260434114220811			home listen	1.7798217873990085			excellant party	1.4275538249737305			trip	4.2398931546925017E-5			good music	1.2305874824641283E-5			absorb	2.8550219836692744E-5
warm	1.2583833096418262			nice road	1.7792848482354333			music excellant	1.4104259716595906			wife	3.9821599235425295E-5			love listen	1.0711569566288549E-5			smoke	2.725835468571117E-5
fun	1.2561744498241803			road trip	1.735061586821681			make warm	1.395589150256866			bottom	3.327012010513358E-5			great listen	1.0074450186881052E-5			great set	2.5744001647616105E-5
great	1.2559207382728848			great album	1.5663511750310977			dinner sit	1.3308858085446937			holiday	2.5416190113102044E-5			album listen	8.695274118516586E-6			rotation	2.5525832142127832E-5
road	1.178621741177392			rotation house	1.5553149145819263			get clean	1.3118367277706013			guess	2.5278058645096057E-5			be work	8.296001327360212E-6			workout	2.4688919612877742E-5
trip	1.1382665425703569			good music	1.5387617933333084			sit pay	1.2678724284937897			current	2.3657999952684E-5			enjoy listen	7.424731781564391E-6			write review	2.4290711232024873E-5
help	1.1193449162220752			trip album	1.5046317760684058			be kitchen	1.2048590484428854			entertaining	2.3396191100088906E-5			be heavy	7.169383863150801E-6			pretty	2.3905144387072098E-5
gift	1.0902684859068403			album travel	1.458666178552741			relaxing	1.1947625243073283			background	2.0727106910417442E-5			song great	4.7908552155645305E-6			travel	2.2992734295962477E-5
pay	1.0530942644168915			enjoy listen	1.447702525915723			excellant	1.1897686956963671			chill	2.0222446916076846E-5			be play	3.678769819372402E-6			movie soundtrack	2.2818546914932458E-5
hope	1.0402306066666185			music cooking	1.4234278785883467			wife	1.1685709225718377			exceptional	1.9825928349094945E-5			great album	1.9680661585119845E-6			drink	2.264697889301567E-5
background	1.0159166703175253			reading just	1.4234278785883467			cooking dinner	1.1311381196959465			watch	1.9485390828226536E-5			song album	1.0590180149554524E-6			party	2.1211606991345666E-5
sound	0.9451767886585454			relax friend	1.4234278785883467			keep make	1.1171973794801175			week	1.915635416267576E-5			album have	8.997433931842639E-7			be clean	2.0215088542087814E-5
exceptional	0.9261762382730948			fill energy	1.3769253701269082			play	1.1148425702117895			relax	1.7498731341977708E-5			album be	3.8541237293194947E-7			memorable song	1.9881506222911447E-5
enjoy	0.9082002140330111			current favorite	1.338489782658413			party	1.092665533322212			help	1.6766989151758018E-5			ability be	0.0			action	1.9751135690302193E-5
rotation	0.8974777555886566			heavy rotation	1.2783682000813743			listen home	1.0805832566802327			friend	1.6746865544998828E-5			acoustic guitar	0.0			joyous	1.9495457558388895E-5
download	0.7607299496447139			be current	1.1999437247067288			hope keep	1.0775668301535917			warm	1.6285584001042276E-5			album best	0.0			background music	1.9246314330805652E-5
current	0.73939999586589			favorite have	1.126066514021283			hang	1.0603532628054997			dance	1.4379110028949941E-5			album collection	0.0			home	1.8493005020850862E-5
absorb	0.6824394559872877			work sit	1.1238546512329475			watch	1.059271130234038			read	1.1859160608612123E-5			album fill	0.0			experience be	1.5894713418317068E-5
transitional	0.6668884989951824			travel work	1.1189756348160043			great	1.0184782135709298			describe	1.1245558004588187E-5			album give	0.0			prefer	1.501020694071969E-5
fill	0.6295147014309236			sit friend	1.105622495553552			stay home	0.9883064942125828			fill	8.736218615134625E-6			album keep	0.0			car	1.3912462784162053E-5
driving	0.6258577223008565			chill home	1.0949445219910359			kitchen	0.9808723902074156			addition	7.846091077425226E-6			album most	0.0			best way	1.3880406418299928E-5
listenable	0.622148797852903			chilling good	1.0949445219910359			travel	0.8932342821858867			drive	7.762287701431366E-6			album other	0.0			listenable	1.3848497438027974E-5
chilling	0.6206500958145645			back have	1.0846994266263108			dinner	0.8778306611166631			memorable	7.619860404157396E-6			album perfect	0.0			road	1.3800908099752963E-5
